node,neighbors,degree
162,"56,90,198,253,439,595,658,731,847,852",10
163,"74,145,385,548,556,634,745,808,878,910",10
164,"25,99,148,292,506,568,574,677,800,855",10
165,"5,96,152,248,434,470,563,662,777,953",10
166,"29,209,405,476,515,559,822,873,932,985",10
167,"135,205,221,279,289,432,453,561,896,904",10
168,"69,200,330,366,384,650,741,749,821,995",10
169,"14,63,72,73,331,444,503,557,876,952",10
170,"208,246,257,313,407,656,880,896,980,999",10
171,"1,28,181,257,428,632,701,856,911,946",10
172,"8,102,145,189,490,635,703,705,751,815",10
173,"69,87,134,217,258,406,545,662,783,931",10
174,"26,348,419,431,560,605,656,810,828,949",10
175,"9,49,324,350,443,455,554,571,600,709",10
176,"14,39,142,396,404,430,560,602,612,981",10
177,"85,129,144,336,523,569,791,806,846,902",10
178,"113,232,321,390,499,564,571,734,869,877",10
179,"32,35,85,416,429,482,865,881,903,907",10
180,"33,265,379,406,659,685,707,763,868,968",10
181,"160,171,199,218,386,600,708,710,758,999",10
182,"322,411,438,516,551,568,688,713,726,964",10
183,"109,227,317,404,522,627,709,791,806,997",10
184,"118,220,268,418,426,503,591,664,682,809",10
185,"217,289,338,464,467,574,628,729,877,989",10
186,"80,299,305,458,527,540,587,657,853,943",10
187,"97,157,282,368,452,538,588,613,776,812",10
188,"79,158,266,366,396,408,644,669,670,960",10
189,"95,172,556,662,704,889,896,907,928,989",10
190,"282,344,429,437,505,554,737,799,801,836",10
191,"71,250,453,476,694,696,704,839,884,896",10
192,"239,378,387,466,513,792,847,913,926,969",10
193,"66,156,226,325,332,375,626,655,763,813",10
194,"46,142,257,329,445,534,581,644,686,804",10
195,"4,68,115,491,551,624,743,751,864,869",10
196,"40,137,259,412,489,523,528,535,542,851",10
197,"234,235,317,327,526,688,706,769,785,859",10
198,"144,147,162,361,667,741,772,824,901,931",10
199,"121,181,248,300,442,461,478,497,799,863",10
200,"31,118,168,399,467,627,672,914,925,998",10
201,"9,71,92,259,322,353,409,601,959,999",10
202,"424,485,497,725,739,751,752,857,859,966",10
203,"88,232,263,379,415,447,746,770,862,978",10
204,"217,237,239,306,398,617,668,715,841,996",10
205,"37,167,262,366,580,628,650,700,869,925",10
206,"117,134,145,224,424,624,645,790,821,955",10
207,"76,140,157,293,340,456,671,699,843,999",10
208,"170,219,263,611,639,659,662,678,687,936",10
209,"14,166,227,464,582,692,890,895,899,973",10
210,"160,241,312,346,423,424,674,879,911,954",10
211,"7,64,70,377,450,636,673,765,820,926",10
212,"18,296,307,338,351,416,465,483,781,923",10
213,"44,120,122,214,351,375,380,454,691,831",10
214,"86,213,233,447,486,618,619,867,898,944",10
215,"20,78,124,280,307,330,352,430,505,610",10
216,"37,300,402,425,432,541,624,663,772,962",10
217,"62,173,185,204,240,325,435,569,821,837",10
218,"23,25,89,117,181,269,366,451,736,790",10
219,"15,42,208,339,357,429,483,568,772,973",10
220,"117,184,287,590,591,620,683,709,792,834",10
221,"28,167,254,304,511,575,620,653,883,934",10
222,"66,80,245,487,493,649,686,722,785,901",10
223,"27,137,161,225,248,540,629,739,857,957",10
224,"92,142,206,425,464,565,567,751,769,955",10
225,"73,94,113,223,251,296,379,666,789,846",10
226,"82,193,268,291,500,508,572,711,768,790",10
227,"3,144,183,209,298,393,728,766,797,961",10
228,"9,86,237,294,297,331,454,481,591,977",10
229,"57,65,79,309,323,327,528,606,772,827",10
230,"0,34,240,290,298,449,452,489,509,893",10
231,"42,91,349,359,369,375,483,566,668,948",10
232,"178,203,264,463,528,694,734,812,858,976",10
233,"70,86,214,333,515,518,552,717,721,920",10
234,"8,71,197,301,326,464,488,734,813,861",10
235,"24,39,135,197,319,430,501,676,698,939",10
236,"116,252,533,590,625,680,775,927,931,998",10
237,"28,36,55,155,204,228,270,463,473,714",10
238,"11,143,414,533,627,677,728,877,961,986",10
239,"81,148,192,204,343,414,452,582,774,971",10
240,"16,83,93,115,217,230,480,591,740,793",10
241,"122,210,388,393,611,774,801,909,939,947",10
242,"24,42,266,405,470,522,588,714,722,746",10
243,"283,294,298,336,363,377,437,556,623,913",10
244,"24,53,87,341,379,416,509,740,975,992",10
245,"222,260,277,352,547,558,647,761,860,866",10
246,"170,370,512,665,718,720,739,785,891,945",10
247,"70,276,323,405,454,626,630,753,773,935",10
248,"12,78,165,199,223,263,483,532,798,842",10
249,"82,368,395,465,614,677,772,774,817,980",10
250,"81,127,133,191,267,304,449,672,767,907",10
251,"52,103,225,339,413,468,499,565,768,870",10
252,"76,236,457,619,652,693,781,837,857,930",10
253,"162,364,439,547,687,805,825,934,980,998",10
254,"221,318,345,409,440,455,569,794,804,895",10
255,"39,56,291,478,593,644,665,688,708,817",10
256,"12,70,412,417,603,626,658,791,820,848",10
257,"77,126,170,171,194,390,441,570,656,727",10
258,"37,173,269,337,354,484,540,866,949,984",10
259,"196,201,271,281,295,340,466,566,650,774",10
260,"44,156,245,318,509,596,615,625,695,938",10
261,"87,116,270,362,376,440,510,669,884,952",10
262,"57,205,325,526,561,627,645,752,919,961",10
263,"6,19,203,208,248,364,400,598,721,941",10
264,"73,159,232,277,314,335,413,432,617,677",10
265,"29,180,472,609,685,702,707,732,812,919",10
266,"55,106,188,242,405,452,580,612,796,908",10
267,"2,250,277,311,374,439,481,521,598,716",10
268,"17,85,184,226,414,441,448,468,845,864",10
269,"59,218,258,337,366,389,403,411,737,880",10
270,"83,100,237,261,329,384,624,626,754,844",10
271,"65,114,259,328,331,342,544,757,821,830",10
272,"119,302,318,583,667,728,744,849,907,979",10
273,"7,47,159,308,312,316,412,511,575,754",10
274,"479,502,534,638,770,833,844,860,861,899",10
275,"77,91,142,344,354,503,826,835,886,990",10
276,"95,103,124,247,310,348,565,572,591,773",10
277,"245,264,267,325,441,525,844,855,886,908",10
278,"284,361,568,587,643,736,743,770,797,983",10
279,"167,342,377,562,625,710,713,906,910,953",10
280,"39,141,215,310,388,461,560,785,853,872",10
281,"259,374,402,496,552,651,758,794,894,993",10
282,"61,187,190,441,524,665,678,694,857,904",10
283,"243,358,489,586,697,750,838,848,982,996",10
284,"56,84,111,278,308,604,610,690,729,900",10
285,"432,515,527,579,587,616,702,888,917,940",10
286,"41,104,464,515,578,591,696,700,717,863",10
287,"40,55,131,220,365,552,555,557,594,944",10
288,"29,42,409,443,574,654,813,827,880,904",10
289,"100,167,185,463,671,680,763,818,879,987",10
290,"33,63,89,230,444,473,646,685,716,861",10
291,"3,152,226,255,407,595,616,639,797,988",10
292,"65,92,164,304,318,359,387,489,689,749",10
293,"4,207,295,330,475,668,768,853,865,887",10
294,"154,228,243,311,332,446,603,607,609,892",10
295,"259,293,334,491,503,624,626,646,745,867",10
296,"96,212,225,315,511,548,561,604,711,793",10
297,"17,156,228,379,443,564,632,773,851,856",10
298,"227,230,243,499,557,673,731,937,954,977",10
299,"142,186,385,429,444,660,726,805,882,887",10
300,"27,199,216,389,487,522,607,846,948,974",10
301,"47,234,462,506,528,623,659,751,854,862",10
302,"51,272,322,505,517,519,673,688,724,779",10
303,"160,319,480,555,582,648,684,722,839,980",10
304,"23,221,250,292,319,416,596,726,760,902",10
305,"3,30,121,135,186,328,440,494,573,891",10
306,"29,38,41,100,204,328,506,545,548,636",10
307,"212,215,459,479,505,828,891,898,924,929",10
308,"45,273,284,402,426,705,728,834,854,938",10
309,"27,30,116,229,420,441,485,592,615,661",10
310,"103,276,280,337,340,414,445,570,681,984",10
311,"65,101,267,294,343,580,620,719,725,755",10
312,"68,210,273,345,376,428,431,514,742,988",10
313,"119,170,369,551,564,618,760,776,848,954",10
314,"41,264,397,470,479,496,561,574,636,813",10
315,"41,296,580,642,701,751,790,856,884,941",10
316,"273,333,440,485,627,868,874,892,981,988",10
317,"133,146,183,197,453,695,697,744,836,956",10
318,"254,260,272,292,344,570,864,878,903,968",10
319,"47,89,235,303,304,555,652,740,760,844",10
320,"70,73,327,399,475,604,625,718,757,968",10
321,"11,60,178,338,446,743,826,834,866,997",10
322,"46,136,182,201,302,323,730,846,923,951",10
323,"149,229,247,322,382,388,475,718,720,932",10
324,"24,67,175,344,388,531,543,679,915,938",10
325,"46,193,217,262,277,715,745,830,891,953",10
326,"2,44,234,361,419,425,638,788,925,987",10
327,"107,197,229,320,492,532,568,742,781,801",10
328,"271,305,306,410,590,867,921,942,957,992",10
329,"16,96,154,194,270,368,625,665,688,955",10
330,"31,63,119,168,215,293,361,422,489,923",10
331,"23,72,169,228,271,376,452,504,558,631",10
332,"150,193,294,604,621,662,681,787,959,989",10
333,"4,80,110,233,316,348,645,657,740,841",10
334,"125,133,295,378,565,712,745,799,899,939",10
335,"43,97,123,161,264,477,700,756,824,950",10
336,"29,78,116,161,177,243,460,588,718,795",10
337,"130,131,258,269,310,407,664,691,885,978",10
338,"130,185,212,321,376,647,754,787,930,964",10
339,"10,219,251,500,594,889,892,900,952,964",10
340,"131,207,259,310,405,471,664,781,812,934",10
341,"31,244,473,530,535,592,639,657,663,889",10
342,"158,271,279,549,612,702,713,904,965,978",10
343,"94,115,239,311,358,575,657,816,850,996",10
344,"1,136,190,275,318,324,476,495,728,872",10
345,"12,97,106,116,254,312,367,521,731,903",10
346,"5,86,210,530,532,535,660,679,728,837",10
347,"475,482,673,681,774,791,849,862,943,986",10
348,"150,174,276,333,416,460,533,638,796,830",10
349,"47,103,231,612,804,814,897,947,948,989",10
350,"1,76,84,175,401,612,648,796,835,938",10
351,"30,212,213,399,449,485,494,517,714,885",10
352,"70,128,215,245,369,418,823,863,964,984",10
353,"24,51,155,201,377,805,807,860,894,978",10
354,"258,275,356,396,412,441,620,663,670,882",10
355,"39,99,118,381,566,667,738,784,824,949",10
356,"143,354,390,509,673,678,731,746,782,935",10
357,"93,99,117,154,219,666,720,776,855,857",10
358,"0,139,151,283,343,507,635,732,843,935",10
359,"231,292,498,594,654,698,732,776,876,948",10
360,"39,56,105,149,415,521,661,769,837,954",10
361,"21,198,278,326,330,600,819,833,867,925",10
362,"151,261,371,589,780,793,812,883,930,968",10
363,"88,243,433,567,687,737,782,805,827,983",10
364,"6,75,83,122,253,263,490,704,770,830",10
365,"71,128,287,552,639,657,735,855,877,941",10
366,"113,147,168,188,205,218,269,547,591,730",10
367,"7,74,98,345,397,495,539,694,893,919",10
368,"187,249,329,420,421,737,772,927,984,992",10
369,"27,231,313,352,478,524,719,736,862,901",10
370,"22,82,106,141,246,371,450,759,807,863",10
371,"54,83,90,362,370,606,767,964,969,985",10
372,"30,455,512,766,789,792,820,823,970,995",10
373,"123,127,446,498,517,643,739,777,888,977",10
374,"41,267,281,391,450,629,653,728,912,991",10
375,"19,90,193,213,231,555,574,619,704,940",10
376,"6,138,261,312,331,338,683,852,971,997",10
377,"84,211,243,279,353,442,486,592,662,702",10
378,"21,95,129,159,192,334,692,755,865,924",10
379,"180,203,225,244,297,517,570,575,758,967",10
380,"2,123,213,400,422,478,538,684,697,702",10
381,"12,123,131,135,355,492,498,694,848,870",10
382,"111,146,323,409,421,501,512,521,635,833",10
383,"112,391,408,559,587,593,741,825,832,841",10
384,"102,168,270,404,435,448,614,655,735,974",10
385,"7,101,163,299,510,538,539,675,749,816",10
386,"28,159,181,399,412,463,596,755,756,849",10
387,"64,86,112,192,292,470,517,612,613,967",10
388,"81,89,241,280,323,324,615,650,733,821",10
389,"72,269,300,436,520,540,587,619,727,934",10
390,"4,14,59,178,257,356,392,576,959,961",10
391,"126,154,374,383,426,440,519,646,877,944",10
392,"28,390,455,565,665,738,746,814,951,979",10
393,"54,140,227,241,402,505,562,655,721,983",10
394,"72,124,581,617,655,756,758,780,802,905",10
395,"24,249,404,510,556,598,633,659,794,801",10
396,"44,120,176,188,354,456,488,524,886,976",10
397,"109,314,367,446,637,658,691,733,771,958",10
398,"204,406,542,580,642,701,760,831,847,861",10
399,"20,102,111,113,200,320,351,386,638,969",10
400,"111,125,263,380,577,616,629,670,729,905",10
401,"18,35,120,350,479,496,610,865,885,947",10
402,"54,145,216,281,308,393,427,699,901,902",10
403,"43,44,65,269,437,457,690,732,874,878",10
404,"38,48,149,176,183,384,395,715,869,980",10
405,"21,166,242,247,266,340,709,867,909,956",10
406,"70,173,180,398,606,616,622,633,638,930",10
407,"170,291,337,413,471,614,721,739,838,848",10
408,"188,383,413,450,578,684,725,779,888,950",10
409,"5,140,201,254,288,382,669,716,792,794",10
410,"143,328,425,545,665,762,786,964,975,984",10
411,"182,269,473,492,683,739,753,756,925,968",10
412,"33,196,256,273,354,386,470,537,689,848",10
413,"60,114,118,251,264,407,408,543,933,962",10
414,"136,238,239,268,310,623,677,688,842,893",10
415,"11,46,203,360,428,468,730,748,931,948",10
416,"94,146,179,212,244,304,348,428,474,890",10
417,"59,256,497,651,679,680,873,880,951,993",10
418,"18,156,184,352,423,539,566,602,887,983",10
419,"100,110,174,326,676,724,805,822,824,850",10
420,"42,122,309,368,457,532,573,752,770,785",10
421,"82,368,382,457,533,602,660,851,914,924",10
422,"0,330,380,430,481,650,780,790,851,974",10
423,"96,210,418,436,452,532,586,690,750,753",10
424,"108,202,206,210,491,510,619,712,806,884",10
425,"147,216,224,326,410,501,623,816,864,993",10
426,"120,184,308,391,501,537,547,619,669,844",10
427,"14,402,480,597,600,668,695,724,734,835",10
428,"57,87,139,147,171,312,415,416,450,597",10
429,"179,190,219,299,481,544,571,593,658,761",10
430,"36,48,176,215,235,422,458,553,749,754",10
431,"174,312,433,469,611,689,700,797,910,981",10
432,"22,52,94,167,216,264,285,796,812,925",10
433,"363,431,434,442,762,786,793,962,979,986",10
434,"111,140,165,433,483,526,550,609,904,924",10
435,"99,127,144,217,384,543,577,803,818,949",10
436,"119,389,423,558,583,586,642,657,720,807",10
437,"6,31,40,190,243,403,518,679,730,738",10
438,"48,77,182,607,634,704,746,774,852,911",10
439,"16,34,162,253,267,453,734,841,939,942",10
440,"254,261,305,316,391,474,517,583,781,847",10
441,"123,257,268,277,282,309,354,548,741,885",10
442,"16,199,377,433,616,632,650,671,705,890",10
443,"6,156,175,288,297,451,496,560,645,878",10
444,"159,169,290,299,512,610,661,850,945,951",10
445,"25,33,104,132,194,310,763,767,942,955",10
446,"294,321,373,397,524,626,736,768,810,846",10
447,"47,64,100,203,214,537,590,616,644,699",10
448,"268,384,465,466,507,566,643,674,921,996",10
449,"115,230,250,351,555,706,762,926,947,974",10
450,"211,370,374,408,428,488,599,605,712,962",10
451,"55,107,218,443,481,703,717,763,866,967",10
452,"187,230,239,266,331,423,471,838,972,987",10
453,"26,61,167,191,317,439,482,531,678,818",10
454,"213,228,247,457,469,487,620,741,836,865",10
455,"19,88,131,175,254,372,392,730,817,880",10
456,"14,136,207,396,458,476,478,691,760,982",10
457,"252,403,420,421,454,465,675,750,853,915",10
458,"49,143,186,430,456,693,708,794,871,919",10
459,"0,307,479,504,562,655,714,784,932,987",10
460,"110,336,348,516,517,537,553,767,823,946",10
461,"199,280,505,514,537,593,675,687,697,831",10
462,"76,145,301,551,628,637,761,786,937,964",10
463,"19,232,237,289,386,639,808,813,818,914",10
464,"185,209,224,234,286,571,636,650,918,962",10
465,"67,212,249,448,457,475,808,835,849,981",10
466,"93,123,192,259,448,483,613,799,869,922",10
467,"34,185,200,516,615,660,696,852,913,950",10
468,"32,251,268,415,581,598,665,779,782,959",10
469,"46,431,454,507,552,747,766,797,806,958",10
470,"165,242,314,387,412,495,635,647,725,805",10
471,"6,17,340,407,452,479,514,651,711,979",10
472,"25,69,151,158,265,690,710,823,870,969",10
473,"98,130,237,290,341,411,493,617,777,845",10
474,"35,48,98,117,136,416,440,732,946,966",10
475,"68,293,320,323,347,465,476,513,704,867",10
476,"50,166,191,344,456,475,530,656,719,885",10
477,"66,88,335,602,688,689,697,775,802,827",10
478,"199,255,369,380,456,522,561,813,876,983",10
479,"274,307,314,401,459,471,521,706,808,905",10
480,"99,240,303,427,485,544,568,604,609,799",10
481,"116,228,267,422,429,451,588,825,862,998",10
482,"160,179,347,453,539,656,722,866,868,940",10
483,"212,219,231,248,434,466,794,879,942,953",10
484,"22,26,69,258,626,630,662,824,910,960",10
485,"202,309,316,351,480,491,654,708,747,875",10
486,"109,130,214,377,494,574,629,800,807,902",10
487,"149,222,300,454,515,584,716,894,966,970",10
488,"38,108,234,396,450,594,680,837,875,882",10
489,"36,64,196,230,283,292,330,560,682,835",10
490,"24,172,364,506,508,661,814,897,918,949",10
491,"54,108,195,295,424,485,509,735,808,874",10
492,"2,327,381,411,602,706,749,773,865,883",10
493,"155,222,473,617,624,653,729,735,844,895",10
494,"80,305,351,486,585,620,643,689,762,938",10
495,"51,59,73,344,367,470,520,676,836,838",10
496,"281,314,401,443,517,610,815,819,946,952",10
497,"50,71,89,95,199,202,417,513,588,691",10
498,"5,145,359,373,381,500,645,845,889,940",10
499,"69,110,178,251,298,634,666,700,745,811",10
500,"68,92,134,226,339,498,551,601,804,899",10
501,"235,382,425,426,642,745,769,883,941,967",10
502,"274,542,655,711,750,773,811,881,940,974",10
503,"147,169,184,275,295,618,655,768,888,935",10
504,"331,459,508,519,524,529,530,581,828,833",10
505,"190,215,302,307,393,461,646,651,842,977",10
506,"97,164,301,306,490,508,542,596,743,982",10
507,"9,358,448,469,588,625,662,694,791,931",10
508,"51,226,490,504,506,630,683,734,842,998",10
509,"54,230,244,260,356,491,559,604,670,772",10
510,"138,150,153,261,385,395,424,540,685,920",10
511,"61,141,147,152,221,273,296,685,784,787",10
512,"57,246,372,382,444,530,647,706,741,943",10
513,"22,192,475,497,573,608,610,744,826,827",10
514,"45,126,312,461,471,607,681,950,994,995",10
515,"103,138,166,233,285,286,487,633,637,684",10
516,"123,182,460,467,617,676,681,825,893,941",10
517,"302,351,373,379,387,440,460,496,600,935",10
518,"53,118,127,233,437,541,592,603,651,782",10
519,"52,138,302,391,504,601,630,881,916,971",10
520,"44,64,389,495,584,635,647,725,780,883",10
521,"267,345,360,382,479,553,554,771,970,974",10
522,"26,104,124,183,242,300,478,933,976,982",10
523,"8,92,149,177,196,526,661,758,761,994",10
524,"103,134,282,369,396,446,504,531,550,699",10
525,"9,75,88,277,764,771,807,936,941,958",10
526,"197,262,434,523,578,630,749,845,915,978",10
527,"17,19,75,76,146,155,186,285,598,803",10
528,"21,196,229,232,301,693,804,861,889,890",10
529,"43,66,504,594,717,784,795,870,914,932",10
530,"31,54,123,341,346,476,504,512,561,638",10
531,"56,100,324,453,524,776,803,822,835,855",10
532,"248,327,346,420,423,599,618,683,812,860",10
533,"85,93,98,236,238,348,421,606,608,663",10
534,"10,49,194,274,566,608,652,760,833,973",10
535,"160,196,341,346,597,657,688,858,921,922",10
536,"95,579,647,649,673,700,742,757,798,809",10
537,"2,63,152,412,426,447,460,461,701,738",10
538,"25,147,187,380,385,588,684,851,869,967",10
539,"13,32,367,385,418,482,545,723,794,877",10
540,"73,92,186,223,258,389,510,642,786,884",10
541,"216,518,578,627,637,690,733,740,898,985",10
542,"35,143,196,398,502,506,726,917,961,998",10
543,"89,149,153,324,413,435,567,732,779,860",10
544,"108,271,429,480,648,663,703,786,859,869",10
545,"131,132,173,306,410,539,700,858,906,912",10
546,"17,44,132,138,552,666,799,870,966,969",10
547,"106,245,253,366,426,577,733,758,852,904",10
548,"163,296,306,441,555,600,714,760,850,979",10
549,"37,77,149,342,554,573,684,879,899,994",10
550,"58,434,524,575,609,687,765,789,845,913",10
551,"21,182,195,313,462,500,741,779,800,943",10
552,"233,281,287,365,469,546,755,764,963,971",10
553,"430,460,521,623,645,657,709,882,910,926",10
554,"145,175,190,521,549,708,725,738,742,888",10
555,"27,81,287,303,319,375,449,548,666,976",10
556,"23,163,189,243,395,694,729,751,785,800",10
557,"102,132,169,287,298,563,651,775,892,983",10
558,"93,245,331,436,617,620,696,724,967,981",10
