Node,AverageAttackRate,Rank
866,0.041926,131
355,0.041771,132
979,0.041764,133
706,0.041731,134
561,0.041729,135
411,0.041693,136
101,0.041630,137
954,0.041618,138
728,0.041611,139
547,0.041588,140
903,0.041578,141
368,0.041562,142
669,0.041431,143
0,0.041422,144
145,0.041415,145
813,0.041383,146
143,0.041379,147
963,0.041352,148
459,0.041331,149
792,0.041259,150
976,0.041249,151
939,0.041231,152
978,0.041209,153
445,0.041187,154
640,0.041184,155
458,0.041156,156
612,0.041156,157
855,0.041086,158
567,0.041077,159
608,0.041021,160
812,0.040914,161
950,0.040856,162
874,0.040852,163
717,0.040850,164
776,0.040794,165
328,0.040729,166
56,0.040713,167
746,0.040689,168
672,0.040683,169
506,0.040630,170
29,0.040559,171
420,0.040555,172
323,0.040525,173
872,0.040459,174
250,0.040360,175
736,0.040348,176
606,0.040338,177
860,0.040333,178
830,0.040325,179
367,0.040311,180
8,0.040227,181
381,0.040185,182
698,0.040183,183
882,0.040168,184
839,0.040131,185
430,0.040116,186
68,0.040083,187
817,0.040013,188
987,0.039976,189
670,0.039933,190
755,0.039895,191
786,0.039853,192
364,0.039848,193
331,0.039826,194
631,0.039710,195
283,0.039674,196
621,0.039674,197
25,0.039666,198
73,0.039653,199
796,0.039605,200
305,0.039604,201
991,0.039582,202
960,0.039571,203
154,0.039565,204
634,0.039554,205
935,0.039530,206
625,0.039465,207
899,0.039441,208
604,0.039431,209
487,0.039416,210
552,0.039413,211
568,0.039327,212
731,0.039323,213
880,0.039245,214
378,0.039237,215
273,0.039210,216
877,0.039124,217
392,0.039093,218
800,0.039085,219
251,0.039026,220
541,0.038945,221
377,0.038902,222
189,0.038833,223
858,0.038719,224
959,0.038706,225
365,0.038674,226
494,0.038591,227
422,0.038480,228
391,0.038457,229
96,0.038408,230
957,0.038398,231
539,0.038369,232
37,0.038359,233
397,0.038310,234
34,0.038268,235
319,0.038257,236
418,0.038252,237
27,0.038251,238
958,0.038251,239
536,0.038229,240
838,0.038171,241
284,0.038148,242
152,0.038128,243
645,0.038095,244
105,0.038088,245
157,0.038054,246
310,0.038042,247
832,0.037968,248
380,0.037946,249
642,0.037862,250
164,0.037851,251
71,0.037822,252
47,0.037740,253
626,0.037655,254
559,0.037640,255
660,0.037466,256
239,0.037457,257
925,0.037449,258
881,0.037441,259
756,0.037338,260
64,0.037335,261
175,0.037328,262
692,0.037289,263
842,0.037272,264
861,0.037260,265
795,0.037253,266
943,0.037232,267
878,0.037218,268
110,0.037191,269
823,0.037156,270
326,0.037119,271
414,0.037054,272
998,0.037051,273
988,0.037049,274
22,0.036977,275
579,0.036943,276
655,0.036903,277
887,0.036790,278
163,0.036763,279
927,0.036742,280
873,0.036720,281
674,0.036718,282
121,0.036651,283
496,0.036643,284
636,0.036619,285
257,0.036599,286
526,0.036588,287
583,0.036550,288
120,0.036518,289
302,0.036491,290
147,0.036440,291
171,0.036412,292
129,0.036391,293
707,0.036377,294
379,0.036371,295
102,0.036328,296
84,0.036297,297
824,0.036264,298
994,0.036224,299
286,0.036167,300
512,0.036151,301
93,0.036124,302
248,0.036061,303
439,0.036055,304
220,0.036037,305
693,0.036023,306
782,0.035930,307
750,0.035886,308
95,0.035880,309
601,0.035872,310
802,0.035847,311
195,0.035781,312
385,0.035765,313
996,0.035753,314
276,0.035723,315
98,0.035720,316
495,0.035629,317
569,0.035518,318
828,0.035517,319
790,0.035517,320
502,0.035484,321
87,0.035467,322
76,0.035381,323
186,0.035354,324
888,0.035326,325
167,0.035319,326
713,0.035319,327
650,0.035304,328
350,0.035272,329
219,0.035240,330
316,0.035219,331
532,0.035108,332
490,0.035105,333
890,0.035092,334
183,0.035060,335
544,0.034991,336
946,0.034984,337
457,0.034943,338
479,0.034875,339
118,0.034794,340
442,0.034737,341
160,0.034708,342
668,0.034628,343
271,0.034593,344
311,0.034497,345
484,0.034398,346
267,0.034393,347
74,0.034383,348
836,0.034372,349
797,0.034235,350
127,0.034217,351
460,0.034193,352
804,0.034164,353
161,0.034157,354
906,0.034155,355
856,0.034147,356
289,0.034111,357
898,0.034085,358
558,0.034027,359
226,0.033996,360
369,0.033958,361
493,0.033925,362
791,0.033859,363
807,0.033848,364
999,0.033839,365
777,0.033818,366
63,0.033806,367
155,0.033783,368
573,0.033744,369
500,0.033740,370
202,0.033724,371
624,0.033702,372
140,0.033668,373
54,0.033652,374
835,0.033609,375
407,0.033576,376
415,0.033556,377
514,0.033460,378
546,0.033348,379
366,0.033316,380
209,0.033285,381
653,0.033272,382
705,0.033242,383
277,0.033237,384
586,0.033230,385
993,0.033082,386
216,0.033079,387
298,0.033062,388
57,0.033056,389
141,0.033052,390
450,0.033013,391
135,0.032947,392
901,0.032895,393
50,0.032883,394
19,0.032879,395
534,0.032860,396
504,0.032854,397
910,0.032843,398
990,0.032803,399
75,0.032776,400
146,0.032767,401
834,0.032766,402
675,0.032733,403
435,0.032724,404
627,0.032696,405
253,0.032660,406
597,0.032660,407
934,0.032656,408
704,0.032638,409
15,0.032607,410
617,0.032600,411
314,0.032571,412
200,0.032568,413
757,0.032567,414
440,0.032543,415
471,0.032519,416
79,0.032507,417
46,0.032494,418
980,0.032491,419
643,0.032458,420
863,0.032427,421
78,0.032416,422
560,0.032414,423
107,0.032381,424
571,0.032372,425
751,0.032290,426
197,0.032278,427
348,0.032271,428
938,0.032233,429
727,0.032203,430
436,0.032193,431
619,0.032180,432
49,0.032161,433
847,0.032160,434
280,0.032127,435
630,0.032108,436
168,0.032100,437
852,0.032071,438
264,0.032030,439
773,0.031980,440
337,0.031979,441
970,0.031957,442
513,0.031949,443
133,0.031914,444
306,0.031911,445
846,0.031901,446
825,0.031886,447
309,0.031878,448
565,0.031873,449
444,0.031860,450
618,0.031857,451
720,0.031850,452
738,0.031846,453
318,0.031815,454
406,0.031766,455
176,0.031739,456
761,0.031618,457
412,0.031590,458
269,0.031587,459
473,0.031442,460
467,0.031427,461
443,0.031421,462
125,0.031298,463
344,0.031277,464
557,0.031270,465
482,0.031259,466
680,0.031259,467
182,0.031251,468
185,0.031239,469
941,0.031233,470
244,0.031227,471
204,0.031198,472
335,0.031185,473
312,0.031158,474
268,0.031151,475
150,0.031140,476
716,0.031112,477
108,0.031102,478
7,0.031091,479
614,0.031070,480
926,0.031046,481
709,0.031034,482
922,0.031023,483
605,0.031000,484
213,0.030992,485
771,0.030988,486
65,0.030953,487
892,0.030914,488
297,0.030885,489
475,0.030871,490
398,0.030836,491
325,0.030823,492
413,0.030810,493
112,0.030807,494
703,0.030792,495
932,0.030792,496
719,0.030788,497
405,0.030773,498
794,0.030759,499
254,0.030697,500
577,0.030683,501
673,0.030668,502
737,0.030652,503
758,0.030627,504
31,0.030606,505
345,0.030579,506
191,0.030510,507
370,0.030490,508
358,0.030478,509
870,0.030441,510
40,0.030417,511
190,0.030342,512
676,0.030332,513
712,0.030317,514
486,0.030298,515
222,0.030297,516
296,0.030261,517
774,0.030231,518
128,0.030228,519
595,0.030164,520
156,0.030159,521
336,0.030121,522
581,0.030100,523
330,0.030091,524
491,0.030016,525
657,0.029982,526
429,0.029974,527
10,0.029939,528
764,0.029927,529
633,0.029890,530
661,0.029866,531
656,0.029857,532
985,0.029795,533
313,0.029795,534
799,0.029783,535
918,0.029725,536
974,0.029723,537
508,0.029671,538
537,0.029650,539
535,0.029613,540
303,0.029609,541
384,0.029589,542
722,0.029566,543
724,0.029563,544
342,0.029537,545
710,0.029527,546
217,0.029492,547
45,0.029466,548
11,0.029439,549
907,0.029356,550
488,0.029354,551
884,0.029342,552
481,0.029326,553
116,0.029290,554
908,0.029255,555
91,0.029244,556
39,0.029225,557
81,0.029212,558
477,0.029152,559
301,0.029143,560
783,0.029134,561
694,0.029130,562
947,0.029089,563
94,0.029075,564
518,0.029057,565
803,0.029055,566
259,0.029038,567
144,0.029035,568
857,0.029000,569
188,0.028967,570
104,0.028901,571
562,0.028889,572
137,0.028873,573
725,0.028850,574
371,0.028772,575
854,0.028768,576
341,0.028763,577
446,0.028750,578
787,0.028739,579
386,0.028636,580
598,0.028628,581
961,0.028624,582
507,0.028592,583
587,0.028584,584
449,0.028560,585
729,0.028516,586
44,0.028505,587
339,0.028471,588
986,0.028464,589
543,0.028414,590
622,0.028408,591
17,0.028377,592
196,0.028374,593
437,0.028344,594
393,0.028306,595
205,0.028241,596
734,0.028201,597
138,0.028195,598
778,0.028067,599
708,0.028024,600
270,0.028022,601
968,0.027903,602
667,0.027892,603
24,0.027886,604
468,0.027868,605
739,0.027856,606
687,0.027824,607
218,0.027778,608
262,0.027767,609
765,0.027753,610
983,0.027743,611
14,0.027716,612
416,0.027703,613
438,0.027703,614
973,0.027677,615
780,0.027666,616
293,0.027633,617
699,0.027561,618
956,0.027516,619
584,0.027478,620
252,0.027447,621
387,0.027384,622
982,0.027384,623
375,0.027372,624
36,0.027363,625
530,0.027362,626
172,0.027347,627
779,0.027285,628
396,0.027275,629
249,0.027253,630
754,0.027157,631
229,0.027148,632
550,0.027143,633
360,0.027125,634
308,0.027114,635
912,0.027064,636
210,0.026991,637
896,0.026990,638
616,0.026947,639
193,0.026928,640
651,0.026872,641
242,0.026871,642
611,0.026845,643
992,0.026834,644
356,0.026818,645
607,0.026810,646
53,0.026810,647
695,0.026789,648
763,0.026758,649
97,0.026756,650
184,0.026683,651
919,0.026656,652
886,0.026648,653
921,0.026606,654
192,0.026546,655
400,0.026522,656
902,0.026515,657
224,0.026514,658
721,0.026467,659
234,0.026358,660
879,0.026350,661
553,0.026328,662
6,0.026318,663
223,0.026290,664
936,0.026284,665
610,0.026279,666
788,0.026275,667
1,0.026237,668
447,0.026224,669
5,0.026211,670
945,0.026195,671
913,0.026189,672
772,0.026185,673
80,0.026158,674
376,0.026130,675
61,0.026106,676
843,0.026105,677
850,0.026055,678
362,0.026050,679
951,0.026043,680
718,0.026001,681
808,0.025997,682
408,0.025974,683
949,0.025948,684
929,0.025862,685
60,0.025861,686
649,0.025706,687
48,0.025702,688
744,0.025682,689
169,0.025640,690
425,0.025588,691
989,0.025586,692
124,0.025566,693
702,0.025564,694
130,0.025554,695
483,0.025554,696
942,0.025438,697
117,0.025341,698
214,0.025243,699
940,0.025233,700
265,0.025214,701
762,0.025211,702
275,0.025207,703
638,0.025177,704
501,0.025176,705
122,0.025175,706
628,0.025157,707
885,0.025130,708
28,0.025084,709
697,0.025083,710
83,0.025060,711
810,0.025050,712
995,0.025042,713
464,0.024912,714
92,0.024908,715
424,0.024906,716
833,0.024882,717
324,0.024864,718
136,0.024785,719
900,0.024697,720
401,0.024674,721
100,0.024639,722
30,0.024627,723
781,0.024620,724
142,0.024603,725
423,0.024574,726
629,0.024572,727
357,0.024570,728
465,0.024559,729
26,0.024543,730
920,0.024458,731
434,0.024453,732
845,0.024450,733
203,0.024419,734
428,0.024418,735
13,0.024377,736
632,0.024371,737
304,0.024355,738
952,0.024342,739
373,0.024273,740
194,0.024264,741
199,0.024233,742
419,0.024226,743
735,0.024212,744
542,0.024176,745
485,0.024138,746
69,0.024132,747
261,0.024089,748
997,0.024089,749
149,0.024050,750
123,0.024002,751
32,0.024001,752
258,0.023977,753
529,0.023962,754
809,0.023874,755
441,0.023874,756
35,0.023858,757
862,0.023843,758
394,0.023822,759
664,0.023794,760
472,0.023792,761
635,0.023790,762
134,0.023779,763
767,0.023765,764
551,0.023752,765
519,0.023744,766
329,0.023715,767
327,0.023697,768
666,0.023697,769
889,0.023675,770
99,0.023672,771
505,0.023627,772
201,0.023616,773
971,0.023601,774
288,0.023576,775
732,0.023562,776
404,0.023557,777
322,0.023554,778
448,0.023543,779
683,0.023515,780
915,0.023510,781
953,0.023507,782
241,0.023492,783
556,0.023428,784
245,0.023361,785
2,0.023323,786
72,0.023320,787
359,0.023320,788
837,0.023302,789
115,0.023290,790
820,0.023272,791
431,0.023228,792
964,0.023184,793
321,0.023168,794
233,0.023102,795
349,0.023061,796
351,0.023049,797
174,0.023027,798
59,0.023009,799
332,0.022987,800
285,0.022877,801
730,0.022812,802
38,0.022805,803
299,0.022776,804
317,0.022772,805
897,0.022673,806
662,0.022652,807
691,0.022560,808
179,0.022494,809
647,0.022455,810
844,0.022454,811
399,0.022453,812
769,0.022177,813
876,0.022102,814
531,0.022058,815
864,0.022013,816
509,0.021937,817
89,0.021914,818
760,0.021861,819
463,0.021853,820
590,0.021790,821
893,0.021768,822
294,0.021697,823
343,0.021618,824
591,0.021613,825
819,0.021612,826
246,0.021609,827
489,0.021601,828
602,0.021583,829
747,0.021548,830
461,0.021537,831
753,0.021519,832
678,0.021518,833
131,0.021496,834
82,0.021455,835
711,0.021410,836
868,0.021377,837
426,0.021304,838
255,0.021299,839
770,0.021226,840
16,0.021217,841
883,0.021209,842
498,0.021155,843
207,0.021108,844
592,0.021074,845
658,0.021003,846
623,0.020944,847
700,0.020918,848
822,0.020903,849
451,0.020861,850
575,0.020825,851
88,0.020735,852
826,0.020721,853
522,0.020713,854
492,0.020690,855
916,0.020679,856
545,0.020628,857
853,0.020603,858
126,0.020533,859
965,0.020493,860
4,0.020492,861
503,0.020427,862
187,0.020411,863
62,0.020392,864
390,0.020392,865
637,0.020322,866
841,0.020246,867
677,0.020203,868
383,0.020120,869
867,0.020091,870
21,0.019999,871
395,0.019988,872
733,0.019979,873
865,0.019891,874
109,0.019816,875
354,0.019789,876
211,0.019768,877
240,0.019721,878
576,0.019709,879
759,0.019671,880
295,0.019658,881
230,0.019645,882
911,0.019639,883
905,0.019561,884
432,0.019526,885
52,0.019513,886
43,0.019463,887
23,0.019340,888
148,0.019304,889
55,0.019293,890
686,0.019168,891
237,0.019160,892
103,0.019130,893
403,0.019088,894
533,0.019069,895
671,0.019040,896
228,0.018803,897
166,0.018803,898
523,0.018632,899
208,0.018610,900
520,0.018610,901
923,0.018373,902
948,0.018298,903
798,0.018275,904
891,0.018155,905
517,0.018146,906
917,0.018142,907
930,0.018120,908
290,0.018081,909
361,0.018081,910
427,0.018060,911
114,0.018011,912
363,0.018005,913
527,0.017962,914
848,0.017955,915
170,0.017892,916
111,0.017869,917
162,0.017843,918
266,0.017688,919
165,0.017643,920
173,0.017599,921
596,0.017553,922
740,0.017536,923
914,0.017319,924
570,0.017179,925
243,0.017177,926
585,0.016809,927
582,0.016780,928
603,0.016736,929
869,0.016734,930
382,0.016611,931
274,0.016610,932
684,0.016537,933
742,0.016483,934
909,0.016399,935
821,0.016275,936
524,0.016242,937
975,0.016211,938
480,0.016170,939
871,0.016123,940
775,0.016119,941
469,0.016113,942
574,0.016053,943
564,0.016040,944
132,0.015802,945
613,0.015722,946
474,0.015473,947
609,0.015293,948
563,0.015278,949
198,0.015270,950
389,0.015181,951
352,0.015099,952
338,0.015047,953
851,0.014894,954
499,0.014874,955
515,0.014809,956
452,0.014586,957
652,0.014529,958
282,0.014456,959
599,0.014412,960
215,0.014371,961
433,0.014362,962
372,0.014360,963
904,0.014246,964
689,0.014121,965
981,0.013945,966
66,0.013833,967
895,0.013702,968
18,0.013571,969
307,0.013476,970
528,0.013421,971
701,0.013364,972
180,0.013225,973
972,0.013133,974
681,0.013125,975
453,0.012872,976
158,0.012787,977
831,0.012684,978
849,0.012616,979
41,0.012543,980
644,0.012523,981
12,0.012465,982
600,0.012439,983
20,0.012365,984
937,0.012208,985
726,0.011659,986
688,0.011565,987
967,0.011421,988
806,0.011260,989
827,0.011184,990
235,0.011180,991
106,0.010846,992
231,0.010411,993
588,0.010016,994
417,0.009933,995
648,0.009523,996
646,0.008945,997
178,0.008821,998
346,0.008232,999
516,0.005161,1000
